text;label
 binus! buat koko' yang tadi udah mau bantuin buat angkat in dikit motor orang di parkiran alsut sekitar jam 16.30an makasiii bangett yahh, akuu lupa tadi udah bilang makasii atau belum kepikiran sampe sekarang, intinya makasiii yaaaa;2
 Binus! Dicari cowo b25 b26 data science / cyber security / computer science yang single dong, drop IG bolee kali;2
 kalo masalah pembayaran binus! blu by bca itu nanyanya kemana ya?? lsc? ssc? or apalah itu belum hafal thanks in advance btw;1
 binus! Gaiss suka duka menjadi aslab dongg, sender b27 kepikiran mau daftar aslab dan baiknya di semester berapa ya thank uuuu;2
 wkwkw hari ini hari terbetah di binus! ampe malem karna di rumah w lagi awokwoakaiao wasweswosfafifiuf monyeeettt ily binus;0
 binus! buat koko2 yg ada di ruang knowledge center alsut, yg duduk di komputer pojok, td siang jam 12an maaf bgtt aku lupa bilang makasih pdhl dh minta tolong nyolokin kabel komputer, mfff bgtt ak panik krn dh nyoba tiga komputer ga nyala smua pdhl dh di colok, im so sorryyyy, pas pengen balik aslinya mau bilang makasih, tp kayak lg diskusi sm tmen smpingnya, takut ganggu, jd ak lgsung pulang aja, gaenak bgt, aaaa ;2
 binus! ngerjain buept buat beelingua boleh ngasal ga biar dapet kelas A?;1
 binus! ANJIRR ITU GW SERIUS BEGO ;0
 Binus! buat ke SSC harus ada appointment dulu kah sebelumnya? Ssc alsut;1
 Binus! Halloooo, aku dari b27 mau minta dong kating untuk sharing , efektif untuk belajar itu gimana sih? Baru minggu kedua aku udah stress banget karena ga terlalu ngerti ;2
 binus! guys kalian yg b25, mau nanya dong maksut dari portfolio link di enrichment app itu cv ya?;1
 binus! gw merasa salah jurusan pdhl baru 2 minggu kulyeah, btw gw dkv;0
 binus! kakak saran yr channel buat belajar basic java dong, thank youu;1
 Binus! Ada yang tau ga si konsekuensi dari telat bayar uang kuliah(sisa biaya lab sama perlatan) hampir sebulanan dan blm confirm ke ssc? aku gatau bisanya kapan bayarnya. Ada yang pernah telat juga ga ya trs ga confirm?;0
 Struggle! Maaf aku ini anak b27 mau tanya.. Apakah ini wajib kah di bayar? Takut klrin duit buat hal yang nggak perlu  ;0
 binus! guyss ini gimana yaa cara tau kode virtual accountnya?  helppp, TIAA ;0
 binus! jujur kesel banget beelingua, ga ikhlas banget bayar 100rb buat beelingua tapi takut ga lulus woi please bantu ;0
 Gojo d word bejir gaiss mnurut kalian dia msup surga, nraka, ap binus! ??? Sy ovt brutal;1
 binus! Emg boleh se frontal ini?? WML GUYS ;2
" binus! buat cewe reg kemanggisan yg kalo mau keluar area kampus untuk ngepod di sela"" waktu ganti kelas atau kapanpun terus ga ada temen, temenan yuk. sender ga ada soalnya  (sender cewek kokk) hmu yaa";2
 binus! buat kakak yg bantuin gue ngeluarin motor di parkiran yg super duper padet jam 5 sore tadi, i just wanna say thank youu so muchh! youre my life saverr ;2
 Di binus! Kalau kemana mana sendiri tanpa circle di anggap aneh ga ya?;0
 ayo mutualan di ig. aku buat akun baru karena akun lama kehapus (telat login pas deactive). ayo ramein ig aku, mau aku cantumkan di-cv (utk apply kerja). drop ig kalian aja ya, nanti aku follow-followin. M20, binus! 25;2
 binus! b25 ada yang berhasil masuk enrichment apps kah??;0
 lift binus! bdg tuh emg suka ngejedebrug ya td i naik lift kyk mo jatoh, untung msh hidup;0
 Binus! Terutama yg compsci, Kalian ada ga yg tahun lalu ga ada yg berhasil problem di icpc?;1
 kira2 ada ga ya yang mau ngajarin gue mandarin di binus! atau jadi temen belajar gitu ;2
 binus! buat cewe yg kalo mau keluar area kampus untuk ngepod di sela waktu ganti kelas atau kapanpun terus ga ada temen, temenan yuk. sender ga ada soalnya  (sender cewek kokk) hmu yaa;2
 binus! beelingua yang c, kita harus ngerjain minimal 1 CM per bahasa ya?;1
 binus! ini beelingua gk yang jepang gk diajarin apa langsung main quiz aja hadeh untung bs bahasa jp trus bnyk yang jawaban ny salah lagi;0
" binus! doain yaa biar ayang aku gojou satoru sehat"" terus :"")";1
 kalo temen binus! ga minat ajak ngobrol kita tu knp deh;0
 binus! guys jujur bingung bgt ama perasaan gw sendiri kemaren i went out with a guy friend AND WE HAD A REALLY GREAT TIME terus ampe skrg masih kepikiran.. pls what is this feeling;2
 maskotnya binus! beneran robot bimayy  ;0
 binus! Ngebuat jurnal tapi gak terlalu memahami materi tapi dibagian refleksi kita tulis kalo kita masih kurang paham itu boleh gak ? Atau nilainya bakal berkurang ?;1
 info deketin cowo beda jurusan di binus!;2
 binus! serius nanya, sender mau bayar textbook dan autodebet blu ini tinggal kita isi sama nominal pembayaran textbook setelah itu bakalan ketarik sendiri kan uang nyaa? sender bingung plss;0
 Binus! Buat cewe yang tadi di indomart pake outfit item item sendirian sambil ngepod, I have crush on you!!!!;2
" binus! kenapa ya setiap mau deketin orang ehh ternyata orangnya udah punya pacar :&lt.
belum mulai udah di suruh stop ";0
 binus! tolonggue gayakin bisa survive disemester 3 computer science ini;0
 binus! kalo buat sosialisasi CB boleh gasi kita sosialisasi nya ke temen aja? ga usah ke komunitas/sekolahan gitu?;1
 binus!an 25 yg skrang udh smt 5 klo punya crush sesama b25/b26/b27, atau b26/b27 yg punya crush ke ank b25 mending confess skrang kta gw, soalnya smt depan b25 udh pda enrichment, bkal jrg bget ktemu, drpd nanti lost contact kan? (min. kenalan/follow ig doi lah WKWKWKWK);2
" binus! soalnya bener bener udah nyari berjam jam di internet tapi tetep ganemu dimana mana :""";0
 binus! aku anak b27 cs boleh g sih nanya soal weekly ke aslab plis ini kodeku udh bnr deh tp kok masih salah ;0
 Binus! Tolong ini mah cinta pandangan pertama you so cool by the way!;2
 binus! tugas boleh pake chatgpt aja gasih tp masukin referensinya jg gt (referensinya bukan link chatgpt mksdnya) BOLEH GASIH?;1
 Woiii binus! Mlg comserv fyp b26 kapan turunnnn;0
 binus! di alsut nanti pas valentine ada kyk secret admirer gitu ga yaa;2
 Guys, dpt kabar dari orang dalem tfi binus! Tfi apps/ web tfi sedang gangguan. Saat ini gangguan sedang ditangani dan proses penyesuaian. Mohon bersabar ya..;2
 Binus! ada yg pnya kj beelingua coure mastery b1.1?;1
 binus! tolong bgt pls bantu jawab siapapun yang tau klinik umum yang dr.nya bagus disekitar binus kemanggisan;0
 Binus! Huhu mau minta tolong banget kalau ada yg liat jam tangan G-shock sprt ini di tempat wudhu perempuan mushola Binus kemanggisan. Tolong reply tweet ini ya :((  Note: hilang sore hari tanggal 20 sept jam 17.50 ;0
 Binus! temen-temen izin naikin lagi mfnya, kalau temen-temen ada yang tau dan berkenan jawab mohon infonya yaaa. Terima kasih.;1
 binus! tadi di kantin ada cowo main ukulele lucu bangett??!??? hopefully he'll notice me;2
 binus! pusing bgt, struggling sama biaya kuliah emg ga enak yaa, gue maba and masi ada tagihan 10jt blm dibayar karena emg kluarga tbtb lagi ada kendala ekonomi, mau minta uang buat kebutuhan sama bokap aja ga enak+blm tentu ada n cukup, trs gue baru tau klo organisasi yg gue regist pas wow itu ada reregistnya n harus bayar lagi stgh jutague jujur kalo ad biayanya gue pasti bayar, cuma kaya skrng lagi struggling sama perduitan, blm lagi ternyata hari ini last day buat reregistgue harus apa ya?;0
 binus! ada ga b27/b26/b25 region alsut yg sedang mncari temen bljr di kampus? (pertanyaan serius) rep sj yaaa nnti ak akan follow;2
" binus! kira"" kalo ketauan ngeluh ttg tugas samping dosen ditandain ga ya muka i? td i ketauan ngeluh, malu bgtt udh tingkat dewa";0
 binus! Ini anak binusbasketball yang nomor 5 ko attractive banget yah ;2
" binus! tmn"" yg binus online learning yg ikut ujian tpks tgl 16/09/2023 udah bisa liat hasil tpks gak sih?  ??";1
 Binus! Pengumpulan sertif internasional max brp bulan/tahun sih?;1
 binus! kmg gaada yang mau daftar fithub gt biar jadi gym buddy gue;2
" binus! ""gw muak bgt diajakin main trs abis kelas, diajak ngobrol mulu pas dosen lgi ngajar, u tau ga? klo gw gbisa raih ipk bgus gw mati dibanding2 ama kk gw yg lulus cumlaude ipk 3,9 and got a (really) nice job. Kk gue yg lain bahkan udh smpe dikatain anak gagal berkali2 ama bokap gegara gak mncapai standar sukses dia. Udh lu klo mau kuliah enjoy main sana sini ya ama yg lain aja, jangan ajak2 gue"" sperti itulah keluh kesah ku hri ini, gmn ya cara bilang ke temen gweh ttg ini hueheueheue stress bgt, materi kuliah ga kekejar samsek, ga dr temen ga dr kluarga.. sama aja, pd bikin pusing smua ";0
 binus! dear kaka pengurus aiesec yang rambutnya bondol, pakai rok, dan jalan cepet banget di parkiran mobil binals, aku cuma mau bilang kalo kaka keren banget dan berkarisma banget. semoga kaka sehat selalu ya.;2
 binus! pake choo choo train ;2
 Binus! Halo saya b27 business creation jujur masih agak bingung di kelas mau nanya ga enak, ada yg punya list channel youtube buat belajar bisnis;0
 binus! infokan map horor alsut;1
 binus! portfolio yg di enrichment app diisi sama apa aja ya? trs kita bikinnya dmn gt?? kan hrs nyantumin link;0
 binus!info donk yang tinggal di pacific garden,nih apart  gk ada sediain wifi gratis ya gais?ato ada tp gue gk tau;1
 cerita sender pagi hari ini ada mobil parkir di binus! alsut, asal parkir ngambil jalur keluar mobil (bukan jalur paralel) + rem tangan ;0
 binus! kalo internship enrichment buat yang cowo boleh gondrong ga sih atau sesuai tempat kerja?? btw sender anak compsci;1
 binus! Panik de, td quiz cmn bnr 3 dr 10, walau bnyk jg yg kek gt, tp ttp aja. Gmn de? Bahaya ga si quiz nilainya jelek gt? Ngaruh BGT ga ke nilai??;0
 binus! rambut warna terang buat enrichment magang aman ga ya.. apa mending cat gelap buat jaga jaga harus ada foto diri di cv juga kan soalnya;0
 binus! klo mau curhat kemana ya?;0
 kakak2 SI binus! ada yg punya saran yt channel buat belajar IT Infrastructure ga? sender kurang bgt disitu...;0
 BINUS! botol minum corkcircle gue ilang! dikamar mandi binus kemanggisan lantai 3 gedung lama hari senin jam 3  ciri2nya warna pink ukuran 9oz tolong infoin ke gue dong lewat comment;0
 guys gimana ya cara ke web binus! maya yang lama kalo lewat web?;1
 binus! di cv harus ada foto diri ya kayak pas foto gitu? kalo iya boleh pake pas foto lama ngga (sekitar 2 tahun lalu) atau harus pake foto terbaru ya? dan fotonya harus pake almet kah?;1
 Struggle! Sejujurnya alasan aku masih pergi ke kampus setiap hari dan belum mati itu cuman karena aku harus liat aether sama lumine reunian di akhir cerita genshin;2
 jadi aku mau ganti no hp baru gitu, bisa ga ya data2 nomor aku di bimay/data perkuliahan di binus! lainnya aku ubah juga? takutnya nanti malah ga dapat info apa apa atau gimana gtu, pls tolong jawab dong huhu;0
 binus! cara ikutt lombaa buat anak IS gimana yach?;1
 binus! KIKO AWOWKWOWKWOKWK ;2
 binus! b25 yg mau daftar track enrichment tuh batas nya sampe kapan?;1
 binus! dilelang cowo marcommm b25 part 2, terlalu banyak plusnya. gasin aja guys udah kasian bgt liatnya ;2
 binus! sender calon B28, di binus ada hijabers gak sih? aku liat2 di sosmed anak Binus isinya chinese semua,sender yg berhijab jdi minder;0
 binus! an kemanggisan, cobain deh salad buah kincai di seberang fried chicken master, enakk bangettt!!!;2
 Binus! ada yang tau cara lihat tagihan autodebet nga.. sender bingung ;0
 Binus! Kiw kiw cukurukuk ganteng bangeettt kmuu, info klo ada yg bawa mercy g63  ;2
 binus! Lost and found dimana, ya??? Tolong dijawab dong;0
 akhiri kelas di binus! dengan manga jjk ch 236  kebelah dikit ga ngaruh;0
 binus! enrichment yg daftar magang berarti ngelampirin linkedin juga ya di profile?;1
 binus! Tiada hari tanpa good waffle ;2
 binus! gimana caranya liat hasil tpks;1
 Teruntuk kaka binus! ian yg td siang ikut seminar generative ai pake bomber jacket powder blue, tas fjalraven, balayage hairdo, piercings and very stylish in general, bole jd moots ndak ;2
" ""binus! "" ""Good Job Goto Satoru, I will never forget about you"" ";1
 binus! gimana siih cara bedain gedung a b c..suka nyasar mulu;0
 binus! kalau ketinggalan barang, tempat lost and found dimana yaa?;1
 binus! pls info bljr dismat darimana atau rekomendasi yt channel gitu, ini mabok bgt ga ngerti apa apa pls mana dosennya ngajarinnya satset , makasiii ;0
 guys menurut kalian business apa yg ok di zaman sekarang? struggle!;1
 Binus! Ini cara hadapin temen sekelompok yg diem dieman kalau engga di suruh kerja ga bakal kerja gimana ya? Ya memang sih presentasinya masih lama tapi Masalahnya dosennya itu ketat dan materinya termasuk berat, huft;0
 tadi di daerah makanan binus! kmg ad cewe baju biru abu lagi telp ngomong bahasa jepang, lu orang sana kah? u r so cute wkwk lets be friends;2
" binus! boro"" mikirin buat pacaran, mikirin akuntansi sm java aja udah pusing.. ko yang lain pada bisa punya, heran gw";0
 Ada yang tau percentage nilai buat SP ga ya? Binus!;1
 struggle! Halo, buat yang di ruangan C0306 hari ini. Ada ngeliat kertas A2 gitu, ga? Sepertinya saya lupa bawa pulang. Yang ketemu tolong di chat dong , biar gua dm.;1
 binus! guys kalo SAT dari webinar tuh emang lama ya kok kyk ga nambah?;0
 guys binus! ada yang punya kunci jawaban course mastery b2.1 ga?;1
 binus! buat kamu yang pake baju pink, rambut nya di cat pirang, binus kijang.. ganteng banget woi bisa nyantai ga sih ;2
 binus! tebak sy membantai laprak atau sy yg dibantai laprak ;1
 ada yang tau ga gerbang binus! anggrek tutup jam berapa? thankyou;1
 binus! guys mau tanyaa, untuk data enrichment itu kita lgsg isi untuk 2 semester apa untuk semester depan aja ya? Soalnya aku ada rencana buat di semester 7nya bukan ambil magangg, makasih sebelumnyaa;1
 binus! kkm scicomp cs itu C atau D?;1
 kantin binus! kemanggisan bayarnya pakai flazzcard ya? sender anak bol jadi gatau, pls tutor gimana kalau ke kantin biar ga kaya orang aneh kalau dtg ke binus ;0
 binus! tuhan bersama orang orang yang kuat cb semangat all;2
 Binus! Bvoice boleh tlg dipelanin gak si suaranya di speaker basement ;0
 Kalo ada dosen binus! yang ngajarnya gajelas tuh boleh dilaporin gasih guys selain di kuisioner? Kalo boleh kemana ya? Soalnya ga efektif banget ngajarnya ;0
 binus! botol minum sama payung sender ketinggalan di syahdan kira kira carinya dimana kalo misalkan udah gaada di kelas? ;1
 binus! Apa yang kalian biasa lakukan dikala gabut? Sender udah bengong di LKC berjam-jam know nothing to do ;1
 binus! B25 yg kemaren ikut briefing enrichment ada yg ngerti maksud ini apa nggaa? sender masih kurang paham soalnya ;1
 binus! deadline daftar enrichment kapan yaaaa ;1
 binus! gue nemu powerbank di toilet cewe lantai 5 gedung bhm bekasiii, gue baru bisa ngasih ke security ntar beres kelas. nanti ambil di security ya bagii yang merasa kehilangann ;2
 binus! turut berduka cita, tapi sekarang giliran yuji to shine ;1
 binus! ini jadi yang bener yang mana sih parkirnya? ;0
 binus! GOJO SATORU;1
 binus! ada yg bisa ditanya2 in soal kuis socs gak yaa?;1
 binus! cara dari anggrek ke kijang gimana? naik apa?;1
 Apakah binus! perlu nambahin matkul etika mengemudi? ;0
 anji*rt baru pertama kali ada yg presentasi kita dengerin dia ngomul klo doi doyan shitposting ama main gem gacha gajelas caper bet dosen 2 orng ampe bingung berentiin dia ngomong, but untung yg presentasi selanjutnya cakep dan nyambung nyampein materi presentasinya. capek bet lama2 sekelas sama orang gatau tempat gitu gmana dah negurnya tuman bet struggle!;0
 binus! ada yang bisa ditanyain soal autodebit gak yaa?;1
" binus! numpang curhat hehe laptopku tua bangett jadi serba ngelag mampus terus bilang ke ortu kalo ngelag banget banget, abis itu papaku bilang nanti mau dibeliin laptop baru tapi nunggu ada uang sama harganya turun dulu terus mamaku bilang harganya berapaan laptop baru? dijawab sama papaku beli yg 10jtaan aja kalo dibawah itu takutnya bikin emosi karena ada kendala ini itunya lagi terus mamaku bilang yauda beli aja pake uang deposito yang isinya lumayan kecil jatohnya punya dia yang bentar lagi jatuh tempo, jujur aku sedih banget ga tega ngeliat orang tuaku kepaksa ngeluarin uang lagi mahal buat aku karena posisinya ekonominya sekarang lumayan down karena papaku abis ketipu orang ilang ratusan juta tapi aku disatu sisi juga bingung kalo mau nugas yang harus pake laptop kedepannya gimana dengan kondisi laptopnya udah ketuaan takut ga sanggup karena bener bener buka aplikasinya aja susah banget padahal sekedar microsoft word aja gitu bahkan app bawaannya aja susah kebuka.. aku seketika ngerasa bersalah banget bilang ke ortuku kalo laptopnya ngelag parah :"")";0
 binus! guys ada yang tau ngga ya ini jawabannya apa?  sender udah coba satu satu salah terus ;0
 mau nanya dong anak binus! kemanggisan, laundry yg bagus buat laundry almet dimana ya?;1
 binus! pls kalo ada yg nemu earbuds baseus di lkc atau dmna inpo dong;1
 Binus! Kalian setiap matkul prefer kelompoknya ganti gak?;1
 binus! Quiz tuh mempengaruhi nilai or ip atau ipk kah?;1
 binus! siapa yg mau aku jokiin beelingua yg tipe B, murah abiss kok tenang ajaa (mahasiswa friendlyyy);2
 Binus! Ngantuk dan laper enaknya ngapain ya? Mana ikut seminar beda jurusan 180 :') Demi sat guys \0/;0
